id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
12240,6.0,100.0,8.337992,10.0,5.0,20.213348778,10.909175,2.66,1.7400000000000002,0.9559999999999998,0.4978194999999999,0.8117
12241,6.0,126.0,13.747992000000002,15.2,4.8,31.574635600000004,11.10535,2.754,1.711,0.8959999999999999,0.4941109999999999,2.23122
12242,5.5,100.0,8.862328,10.0,4.0,20.9941265318,12.04083,2.545,1.925,0.91,0.492719,0.7176
12243,2.0,30.0,1.7428315,5.625,3.5,10.895365749875,12.06715,2.6575,1.366875,0.575625,0.713936875,0.13641
12244,3.8,100.0,8.337992,10.0,4.8,20.3920334,12.04083,2.675,1.705,0.91,0.4927359999999999,1.4092
12245,5.0,116.0,1.741332,11.2,4.8,24.085483,12.63188,2.8355,1.6800000000000002,0.7859999999999999,0.49282,0.41631
12246,5.5,43.0,7.4428315,10.4,4.4,20.3920334,11.06572,2.6796,1.5759999999999998,0.899,0.4927359999999999,0.6508
12247,2.0,46.0,9.133,23.0,4.0,48.7195,8.897,2.045,1.87,1.36,0.401635,2.015
12248,5.5,58.0,7.558488000000001,9.5,4.0,19.8565257,11.876775,2.755,1.6310000000000002,0.96,0.4927989999999999,0.59761
12249,5.5,176.0,9.133,8.8,4.8,16.862137999999998,11.61422,2.904,1.626,0.774,0.491678,0.66533
12250,2.0,110.0,3.94991025,8.333333333333334,3.9166666666666665,16.332807916666667,13.161829166666667,2.595,1.336666666666667,0.5283333333333333,0.7650095833333334,0.58006
12251,3.0,50.0,3.253996,10.0,4.0,20.9940862215,11.2603,2.55,1.626,0.75,0.499,0.0
12252,3.0,120.0,8.359328,10.0,4.833333333333333,20.18188193025,11.496916666666666,2.953333333333333,1.7,0.9116666666666668,0.4966916666666667,0.86102
12253,3.8,130.0,13.611328000000002,21.0,5.333333333333333,50.23602,9.370384,3.023333333333333,1.7466666666666668,1.0166666666666668,0.48039,2.16955
12254,4.0,66.0,7.558488,13.0,5.0,29.525338,12.20004,2.675,1.765,0.945,0.4930319999999999,0.7958
12255,6.0,14.0,0.7032879999999999,7.6,4.0,14.610803,11.95216,2.805,1.656,0.836,0.6497568000000001,0.01079
12256,6.8,246.0,34.723984,12.5,4.8,25.077338,11.107295,2.665,1.765,0.91224,0.4912240000000001,1.7674
12257,6.0,30.0,1.741332,10.0,4.0,20.9940862215,10.63215,2.55,1.88,1.04,0.4927189999999999,0.91457
12258,2.0,144.0,21.153992,48.0,4.0,118.019,11.28095,2.24,1.99,1.1800000000000002,0.44942,6.31755
12259,2.5,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.47355
12260,2.0,236.0,18.20589925,45.0,5.7,102.82756,9.370384,2.352,1.9072,1.2145,0.44942,5.56317
12261,2.5,70.0,1.7401675,4.666666666666667,5.6,8.773226666666666,11.614333333333336,2.298,1.84,1.1800000000000002,0.6637966666666667,0.26619
12262,2.8,46.0,5.203996,10.6,4.8,21.654418,10.909175,2.752,1.7880000000000005,0.946,0.481478,0.71879
12263,3.0,126.0,13.512992,27.6,5.2,65.56541800000001,11.23408,2.165,1.908,0.914,0.467568,2.16838
12264,6.0,100.0,8.505991999999999,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.91248
12265,5.5,64.0,10.207996,32.0,4.0,74.71870600000003,10.347,2.77,1.875,0.945,0.460005,4.45755
12266,6.8,63.0,8.337992,12.5,4.8,25.408218,11.177555000000002,2.7845,1.7200000000000002,0.8649999999999999,0.4927989999999999,1.31786
12267,3.5,96.0,8.42666,12.0,5.0,24.50301875,11.2603,2.694,1.7795,0.945,0.4927989999999999,0.82898
12268,5.5,156.0,25.021992,15.666666666666664,4.666666666666667,33.33735333333333,11.259955555555557,2.76,1.7100000000000002,0.9666666666666668,0.4830383333333333,1.8216
12269,2.0,126.0,25.494,25.2,5.6,55.64164,9.370384,2.165,1.904,1.1840000000000002,0.4743239999999999,6.44467
12270,7.0,80.0,12.56632,10.0,4.8,20.322035645125,11.50615,2.755,1.6310000000000002,0.91125,0.4931925,1.55405
12271,5.5,30.0,2.3341635000000003,6.333333333333332,4.0,13.016128333333334,12.04083,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4758883333333334,0.75677
12272,2.5,246.0,34.18948,12.1,4.7,25.408218,10.9485,2.752,1.9072,0.946,0.4961945,1.47116
12273,3.8,20.0,7.734660000000001,10.0,4.0,20.255278375,11.026725,2.79,1.66,0.8525,0.48502,1.55405
12274,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.732,0.965,0.4927189999999999,0.96683
12275,6.0,122.0,13.512992,12.5,4.5,24.789618,10.59066,2.62,1.7420000000000002,0.9559999999999998,0.4927189999999999,0.90311
12276,2.5,180.0,0.24689925,45.0,3.75,111.34115,10.5015125,2.5275,1.87,1.36,0.713936875,0.44035
12277,6.8,224.0,17.24689925,11.95,4.8,22.111243,11.10535,2.75,1.7795,0.96,0.4961945,0.4966
12278,5.8,58.0,4.9043280000000005,19.33333333333333,4.666666666666667,39.987666666666655,11.543,2.8716666666666666,1.79,0.9733333333333332,0.48752,0.94127
12279,2.3,128.0,14.22,64.0,4.333333333333333,160.15216,8.5318,2.2,2.0866666666666664,1.346666666666667,0.4807316666666666,0.4332
12280,3.0,108.0,7.900992,10.8,4.8,21.654418,11.17714,2.7030000000000003,1.6980000000000002,0.866,0.4927189999999999,0.79955
12281,2.0,30.0,1.7431599999999998,8.365817091454272,4.211991434689507,16.492666686656673,12.37972323838081,2.678260869565217,1.5320985010706636,0.677813490364025,0.5807813490364025,0.5043
12282,5.0,42.0,8.337992,8.4,4.4,16.862137999999998,12.04083,2.68,1.592,0.7380000000000001,0.617395,0.52252
12283,1.5,84.0,12.417996,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.908,1.224,0.45825,5.10922
12284,5.8,180.0,14.485992,10.0,4.0,21.654418,10.39875,2.115,1.905,1.12,0.492719,0.86684
12285,2.0,95.0,17.46,15.666666666666664,4.333333333333333,35.457915,11.35495,2.806666666666666,1.82,0.8833333333333334,0.4865066666666666,3.1504
12286,2.8,46.0,1.7428315,10.0,4.0,20.9940862215,12.06715,2.295,2.045,0.945,0.4756775,0.86614
12287,5.5,406.0,31.2321355,10.219512195121949,4.682926829268292,20.61176616146341,11.525843902439023,2.7163414634146346,1.6768292682926829,0.8682926829268293,0.5229090243902439,1.0627
12288,6.0,100.0,8.147992,10.0,4.8,20.3920334,11.17714,2.675,1.765,0.9,0.4927359999999999,0.94771
12289,5.5,50.0,4.663996,10.0,4.8,20.04904068,11.33044,2.7060000000000004,1.6980000000000002,0.8959999999999999,0.4927359999999999,0.65306
12290,4.0,112.0,15.751995999999998,16.4,4.4,35.468537,11.23408,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,3.1504
12291,5.5,30.0,2.3326640000000003,10.0,4.0,20.3920334,10.565180000000002,2.8680000000000003,1.6520000000000004,0.8800000000000001,0.4927359999999999,0.8159
12292,3.5,100.0,5.203996,10.0,4.8,20.016938,11.64556,2.829,1.7630000000000003,0.836,0.4960699999999999,0.71086
12293,4.0,50.0,3.253996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85401
12294,3.5,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.79244
12295,5.8,80.0,8.42666,10.0,5.0,20.492449117625004,11.510862500000002,2.786875,1.6825,0.89875,0.4840125000000001,0.88802
12296,5.8,92.0,25.721328,31.33333333333333,2.6666666666666665,70.83746666666666,9.6903,2.4133333333333336,1.913333333333333,1.1983333333333337,0.4705633333333334,6.78733
12297,5.5,87.0,8.147992,11.0,4.4,24.789618,10.75912,2.572,1.7380000000000002,0.904,0.491714,1.51422
12298,5.5,96.0,8.903332,12.0,4.0,24.808518,11.2603,2.545,1.765,0.905,0.48855,1.74944
12299,3.0,0.0,0.4896195,7.4,4.6,14.996859625,12.0034,2.644,1.654,0.71,0.6184925,0.49916
12300,2.0,144.0,38.191,48.0,4.0,116.3255,8.2366,2.24,2.015,1.19,0.448895,7.775
12301,6.3,58.0,8.841328,19.0,4.0,40.689515,9.0432,2.44,1.92,1.12,0.4820359999999999,1.17448
12302,5.5,114.0,9.93196,24.5,4.8,53.4902975,11.38168,2.857,1.7185,0.9180000000000001,0.4673040000000001,4.90209
12303,2.3,100.0,7.425575999999999,4.4444444444444455,3.555555555555556,8.70776888888889,13.276495555555556,2.1844444444444444,1.4580000000000002,0.5053333333333333,0.7450291666666667,0.38903
12304,6.0,126.0,18.204399750000004,30.75,4.25,68.56273,11.340425,2.53,1.9,0.925,0.46833,2.8386
12305,2.8,184.0,38.191,23.0,2.6666666666666665,55.30459633333333,9.152733333333334,2.1566666666666667,1.9,1.1933333333333334,0.4463566666666667,9.54775
12306,2.5,90.0,7.419487500000002,5.0,3.333333333333333,10.649558888888889,13.093730555555556,2.6944444444444446,1.4119999999999997,0.6977777777777777,0.7450291666666667,0.35134
12307,2.8,58.0,3.253996,9.2,4.8,18.5863611398,11.79886,2.884,1.656,0.792,0.499726,0.53898
12308,1.8,178.0,23.348983,27.6,4.6,65.56541800000001,11.14446,2.648,1.626,0.914,0.4673040000000001,3.57614
12309,6.3,80.0,7.734660000000001,10.0,5.0,20.255278375,11.037175,2.79,1.72375,0.8925,0.492723125,0.80454
12310,5.5,100.0,8.841328,10.0,4.8,20.016938,11.04083,2.755,1.8,0.91,0.4927189999999999,1.06276
12311,5.5,390.0,30.8521355,9.51219512195122,4.682926829268292,19.043717073170733,11.530931707317071,2.7231707317073166,1.6485365853658531,0.8517073170731708,0.4956056097560976,0.77105
12312,2.5,185.0,27.104327,39.5,3.1,90.2267,8.6903,1.95,1.955,1.41,0.448895,6.77567
12313,5.5,100.0,11.463996000000002,10.0,4.8,20.3920334,10.565180000000002,2.502,1.7080000000000002,0.951,0.4927189999999999,1.02048
12314,3.0,30.0,2.70174775,10.0,4.8,20.016938,11.64556,2.825,1.626,0.882,0.499726,0.62375
12315,2.5,100.0,7.734660000000001,10.0,4.8,20.15577185,11.10535,2.825,1.626,0.945,0.4927989999999999,0.62375
12316,5.8,92.0,13.89,30.66666666666667,4.0,68.56273,9.152733333333334,1.985,1.88,1.14,0.448895,6.945
12317,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12318,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.81739
12319,3.5,74.0,4.243996,7.6,5.6,14.610803,12.59399,2.884,1.598,0.7380000000000001,0.5900399999999999,0.59761
12320,6.0,78.0,13.044328,15.6,4.8,34.72421799999999,11.46526,2.675,1.736,0.9229999999999998,0.48855,2.04102
12321,2.5,50.0,3.443996,10.0,4.0,20.3920334,12.0278,2.6725000000000003,1.495,0.46,0.6184925,0.27146
12322,3.5,40.0,9.773996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.4927189999999999,2.06989
12323,3.8,198.0,9.143996,9.2,4.4,18.5863611398,12.22274,2.298,1.9072,0.946,0.4690149999999999,0.43908
12324,3.8,249.0,27.104327,28.5,5.5,68.16233625,11.719925,2.857,1.7262499999999998,0.945,0.47907,4.45755
12325,5.5,106.0,6.093996,10.5,4.5,21.985986,10.52605,2.705,1.765,0.91,0.4927189999999999,1.09501
12326,2.5,82.0,15.744992000000002,50.33333333333334,2.6666666666666665,121.02273333333332,8.5318,2.1466666666666665,2.0766666666666667,1.3633333333333333,0.42632,7.98667
12327,6.3,58.0,10.96,19.33333333333333,4.0,39.987666666666655,9.5408,2.33,1.7,1.15,0.4878333333333333,2.48089
12328,2.5,50.0,3.253996,10.0,4.8,20.016938,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.74774
12329,6.0,120.0,7.558488000000001,10.0,5.0,20.492449117625004,11.10535,2.80875,1.7250000000000003,0.945,0.4941109999999999,0.8315
12330,6.0,220.0,41.181992,24.33333333333333,4.333333333333333,57.08166000000001,11.674016666666668,2.8716666666666666,1.9433333333333327,0.915,0.474655,3.958
12331,5.0,462.0,35.30196299999999,11.073170731707316,4.975609756097562,22.278910621951223,11.111646341463416,2.754146341463415,1.7275609756097563,0.9073170731707316,0.4974982051282052,0.94127
12332,3.5,58.0,4.041988,9.2,4.8,19.8565257,11.64556,2.774,1.714,0.882,0.499726,1.01032
12333,2.5,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.165,0.42668,7.01317
12334,9.0,50.0,3.253996,10.0,4.8,20.016938,10.75912,2.7030000000000003,1.648,0.912,0.4927189999999999,0.90311
12335,3.5,100.0,15.43,50.0,4.0,117.386335,10.0743,2.135,1.9,1.22,0.496875,0.44035
12336,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00728
12337,5.5,118.0,27.104327,14.25,4.25,29.21788464,9.05335,2.8525,1.765,0.945,0.476095,2.78022
12338,5.5,165.0,30.655328,9.5,4.333333333333333,19.397353333333328,11.522283333333334,2.865,1.7166666666666668,0.8933333333333332,0.4982824999999999,0.86724
12339,5.5,249.32,23.379399750000005,9.750249750249749,4.909090909090909,18.965812659090904,11.243738636363638,2.6612962962965,1.7095454545454545,0.8743636363636365,0.5200168181818182,0.8059
12340,5.0,208.0,15.461199000000004,7.92,4.16,15.69310028,11.749633333333335,2.668,1.5460000000000005,0.7380000000000001,0.6164428000000001,0.65306
12341,3.0,46.0,9.133,23.0,4.0,48.7195,8.21315,2.24,2.015,1.285,0.477015,2.16486
12342,4.0,128.0,16.0,16.0,4.0,32.059,11.2603,2.115,1.905,1.12,0.49897,1.66028
12343,1.5,176.0,11.446319,8.4,4.211991434689507,16.357790160513915,12.082260000000002,2.66952023988006,1.592,0.7487999999999999,0.5982450000000001,0.56349
12344,6.0,114.0,12.421,11.3,4.7,24.789618,10.59848000000002,2.7030000000000003,1.6780000000000002,0.8800000000000001,0.4908778,1.0804
12345,5.5,250.0,14.485992,12.0,4.8,25.7926972413,10.75912,2.684,1.7574999999999998,0.974,0.491678,0.93396
12346,2.8,100.0,8.091992,10.0,5.6,20.2988926326,11.72784,2.884,1.767,0.946,0.4679350000000001,0.58973
12347,5.8,222.0,17.34639975,10.571428571428571,4.714285714285714,21.345322309523805,11.587057142857144,2.7776190476190474,1.6714285714285713,0.8695238095238096,0.5138190476190476,0.8059
12348,2.0,152.0,11.35441075,9.5,5.0,19.14036490625,11.26033125,2.79,1.72375,0.84375,0.59942625,0.26567
12349,2.5,311.0,25.494,31.1,5.2,74.71870600000003,11.14446,2.87,1.735,0.935,0.4673040000000001,2.78022
12350,3.8,90.0,11.446319,45.0,5.0,108.295515,11.026725,2.87,1.875,1.1275,0.47382125,6.78667
12351,6.0,100.0,8.885992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85728
12352,3.5,459.0,37.007299,9.96,4.44,19.90978033833333,12.3734,2.5696000000000003,1.5759999999999998,0.7880000000000001,0.656218,0.41631
12353,3.8,36.0,8.903332,18.0,4.0,36.0685,11.28095,2.115,1.765,0.95,0.47888,1.35045
12354,5.0,20.0,3.55,10.0,4.0,20.016938,12.18425,2.766,1.545,0.71,0.61443,0.49916
12355,3.8,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.7030000000000003,1.598,0.8480000000000001,0.4991960000000001,0.79244
12356,5.5,93.0,1.7401675,31.33333333333333,4.0,68.56273,9.072366666666667,1.985,1.88,1.14,0.4488266666666667,0.8488
12357,2.5,100.0,7.558488000000001,10.0,5.0,20.3920334,12.04083,2.295,1.905,0.945,0.4927359999999999,0.74838
12358,5.5,46.0,1.7428315,16.5,4.0,36.0685,10.39875,2.205,1.93,1.11,0.4576149999999999,1.86069
12359,6.0,50.0,4.073996,10.0,4.8,20.325236749666672,11.79886,2.81,1.7400000000000002,0.892,0.4948558333333333,0.80454
12360,2.0,126.0,26.090000000000003,31.5,4.5,74.71870600000003,9.695,2.58,1.84,1.07,0.44942,4.86505
12361,6.0,42.0,3.553996,8.4,4.8,16.3577901,11.496916,2.77,1.5509999999999995,0.708,0.5982450000000001,0.66533
12362,6.5,98.0,8.505991999999999,13.9,4.8,29.680678624999995,10.98774,2.75,1.7574999999999998,0.958,0.48827,1.01032
12363,2.8,98.0,9.577996,9.2,4.8,18.60817185,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.78937
12364,5.5,78.0,9.773996,8.4,4.8,18.60817185,10.89726,2.8280000000000003,1.7630000000000003,0.974,0.4911100000000001,0.91543
12365,6.0,98.0,8.42666,12.0,4.8,24.5691257,11.17714,2.675,1.736,0.926,0.498984,1.00669
12366,1.8,36.0,3.55,18.0,4.0,36.0685,11.026725,2.545,1.75,0.8525,0.495275,1.7362
12367,2.8,146.0,21.553374,27.0,5.0,68.70049999999999,11.1479375,2.248333333333333,1.91,0.945,0.4683433333333333,3.88539
12368,1.5,46.0,9.133,22.0,4.0,43.498522,9.695,2.115,1.905,1.12,0.475566,5.50017
12369,6.3,62.0,9.773996,12.5,4.8,26.385218,11.28095,2.754,1.7420000000000002,0.8699999999999999,0.48502,1.12928
12370,5.5,110.0,11.206324,18.666666666666668,4.416666666666667,40.4786745,10.296858333333333,2.575833333333333,1.7233333333333334,0.9775,0.48231375,3.17705
12371,1.8,196.0,21.153992,31.1,6.0,70.92449475,9.1302,2.3080000000000003,1.904,1.1840000000000002,0.448895,3.11002
12372,2.5,150.0,14.485992,18.0,4.8,39.568056,9.370384,2.3680000000000003,1.904,1.1840000000000002,0.495736,0.83154
12373,6.8,100.0,0.83098,10.4,4.8,20.2988926326,11.777640000000002,2.752,1.6880000000000002,0.8800000000000001,0.491714,0.74322
12374,5.8,206.0,12.843328,11.857142857142858,4.714285714285714,24.514919904761907,11.093571428571426,2.827619047619048,1.7457142857142858,0.8942857142857141,0.4868971428571429,1.2832
12375,5.5,100.0,7.558488000000001,10.0,4.8,20.016938,10.94915,2.755,1.6310000000000002,0.91,0.4927189999999999,0.0
12376,2.3,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.775
12377,2.0,522.0,60.67400000000001,24.4,5.2,53.441338,10.59066,2.0200000000000005,1.6780000000000002,0.974,0.4789899999999999,3.78486
12378,5.0,198.0,10.613328,7.92,4.16,15.69310028,11.876775,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.65552
12379,2.0,30.0,1.741332,5.75,3.75,10.895365749875,13.040525,2.6,1.43,0.575625,0.82599,0.37005
12380,6.0,80.0,7.734660000000001,10.0,4.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.496875,0.87067
12381,6.5,116.0,11.463996000000002,12.5,4.8,24.808518,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,1.96919
12382,2.5,246.0,31.69339975,30.75,5.0,73.79314375,9.370384,2.279,1.9072,1.2,0.4628675,5.10922
12383,3.8,114.0,9.143996,23.0,5.6,48.7195,9.706,2.279,1.907,1.2145,0.475566,0.43591
12384,2.0,184.0,40.61,23.0,5.6,49.204038,11.61422,2.3080000000000003,1.7380000000000002,0.944,0.467568,2.6108
12385,3.0,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.6508
12386,2.8,122.0,13.512992,12.8,4.8,24.521871850000004,11.17714,2.755,1.732,0.91,0.4927189999999999,1.04896
12387,6.5,100.0,7.900992,10.0,4.8,20.2988926326,12.04083,2.81,1.6980000000000002,0.892,0.4927189999999999,0.88802
12388,5.8,74.0,16.630000000000006,24.66666666666667,4.333333333333333,53.05033333333333,9.3432,1.1266666666666665,1.8833333333333333,1.14,0.46586,1.06583
12389,6.0,58.0,3.883996,11.6,4.4,25.077338,10.565180000000002,2.644,1.794,0.926,0.4927189999999999,0.69411
12390,6.0,60.0,8.903332,12.0,4.0,24.50301875,11.33044,2.705,1.705,0.92,0.4927189999999999,1.05333
12391,5.5,192.0,19.6268275,8.0,4.8,17.7903568,11.33044,2.81,1.6780000000000002,0.892,0.498454,0.77755
12392,6.0,60.0,4.075328000000002,10.0,4.333333333333333,20.325236749666672,11.82415,2.915,1.705,0.89,0.4881633333333333,0.8148
12393,5.0,375.0,34.30139975,11.11904761904762,4.666666666666667,22.406560856857144,11.60992857142857,2.789285714285714,1.7069047619047617,0.8676190476190477,0.5121852380952381,0.52252
12394,6.3,100.0,7.441332000000001,10.0,4.8,20.210605263,11.20276,2.755,1.6309999999999998,0.91,0.498454,0.8527
12395,6.5,242.0,4.5453280000000005,7.92,4.16,14.89812178125,11.966771875,2.6184,1.5460000000000005,0.7124999999999999,0.6164428000000001,0.55823
12396,5.0,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.640625,1.5225,0.71,0.6184925,0.75193
12397,2.3,126.0,13.512992,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,5.2085
12398,2.8,202.0,22.908309000000006,20.2,6.0,47.3154225304,12.59399,2.572,1.662,0.836,0.478464,3.52219
12399,6.5,41.0,8.841328,13.333333333333336,4.666666666666667,27.44881366633333,11.543,2.8316666666666666,1.7566666666666666,0.9683333333333334,0.4895066666666667,1.05428
12400,2.5,184.0,40.61,24.0,5.0,53.4902975,10.9485,2.24,1.9,1.12,0.436875,3.59589
12401,2.0,96.0,11.351332,48.0,4.0,111.34115,8.65415,1.98,2.25,1.29,0.4315125,3.17705
12402,3.0,100.0,5.203996,10.0,4.8,20.2988926326,11.64556,2.755,1.7400000000000002,0.882,0.49901,0.49916
12403,3.5,592.0,75.098979,25.2,5.6,58.30341800000001,10.75912,2.7030000000000003,1.6780000000000002,0.882,0.4961945,3.59589
12404,3.8,74.0,14.091992,24.66666666666667,4.333333333333333,53.356,9.1302,2.3080000000000003,1.9072,1.224,0.47857,4.08822
12405,4.3,94.0,17.593,15.666666666666664,4.333333333333333,33.33735333333333,9.8771,2.0933333333333333,1.89,1.1933333333333334,0.47888,1.96268
12406,2.0,60.0,8.841328,18.0,5.0,39.568056,9.01375,2.045,2.015,1.36,0.42668,1.95335
12407,5.5,68.0,4.03,13.6,4.0,29.525338,10.75912,2.81,1.7,0.9,0.49282,1.03213
12408,2.5,79.0,15.593,39.5,3.5,90.2267,9.08885,1.9775,1.9775,1.41,0.4315125,6.31755
12409,6.0,242.0,23.346328,12.5,4.5,24.5691257,10.59066,2.58,1.7400000000000002,0.96,0.49282,1.20466
12410,3.8,100.0,8.505991999999999,10.0,4.8,20.016938,11.79886,2.805,1.6780000000000002,0.892,0.498454,0.79955
12411,5.5,66.0,4.542664,13.666666666666664,4.333333333333333,29.525338,11.354766666666668,2.986666666666667,1.9433333333333327,0.98,0.4850333333333334,1.61291
12412,5.0,80.0,5.230979499999999,10.0,4.666666666666667,20.18188193025,13.652933333333332,2.216666666666667,1.906666666666667,1.1366666666666667,0.4954477777777778,0.75677
12413,2.0,100.0,0.4835992,10.0,4.8,50.1811,10.75912,2.904,1.796,1.028,0.47888,0.44035
12414,5.5,90.0,8.42666,18.0,4.0,39.568056,10.78917,2.545,1.765,0.945,0.479405,1.3702
12415,2.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.80454
12416,5.5,68.0,4.542664,13.666666666666664,5.0,29.159414333166666,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.03213
12417,5.8,224.0,17.053984,11.3,4.8,22.521871850000004,10.91369,2.8360000000000003,1.682,0.8240000000000001,0.491714,0.49724
12418,5.5,33.0,4.9043280000000005,13.833333333333336,4.666666666666667,27.37004333333333,10.13144,2.352,1.8166666666666669,0.98,0.49282,1.51092
12419,3.8,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,11.38168,2.33,1.88,1.106666666666667,0.4878333333333333,1.13436
12420,6.3,76.0,15.751995999999998,15.2,4.4,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,2.78022
12421,5.5,78.0,19.334,30.66666666666667,2.6666666666666665,68.56273,9.6903,2.44,1.8000000000000005,1.0366666666666668,0.4621833333333333,6.16352
12422,5.5,116.0,3.883996,9.4,4.6,18.439538,11.95216,2.8240000000000003,1.656,0.8480000000000001,0.499404,0.70329
12423,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12424,6.0,66.0,6.674328,22.0,4.666666666666667,50.23602,11.771733333333335,2.736666666666667,1.7366666666666666,0.8933333333333332,0.4736966666666666,1.66969
12425,6.8,250.0,27.403984,12.6,4.8,25.408218,11.100835,2.682,1.7420000000000002,0.8649999999999999,0.4927359999999999,1.0066
12426,6.0,106.0,16.630000000000006,14.333333333333336,4.0,30.61252,11.543,2.225,1.9,0.965,0.4789899999999999,3.17705
12427,5.5,72.0,1.741332,8.0,5.0,16.583821666666665,11.795966666666668,2.8266666666666667,1.5508333333333333,0.8233333333333333,0.499726,0.53898
12428,2.3,226.0,26.015984,34.36,5.28,72.2365,9.695,2.884,1.736,1.1840000000000002,0.467568,5.10922
12429,6.0,192.0,15.43,12.0,4.875,24.50301875,11.1479375,2.705,1.7262499999999998,0.945,0.49463625,0.8338
12430,2.5,110.0,3.555328,4.666666666666667,3.2,8.808713333333333,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.59057
12431,3.8,78.0,5.62148,11.6,4.4,23.231818,11.7613213,2.805,1.656,0.8480000000000001,0.4991960000000001,0.59761
12432,6.0,41.0,9.773996,14.8,5.6,32.059,11.14446,2.81,1.7420000000000002,0.86,0.4927189999999999,1.51422
12433,5.5,100.0,7.734660000000001,10.0,4.0,20.2988926326,11.2603,2.545,1.75,0.92,0.48855,0.96683
12434,2.5,126.0,13.89,24.5,5.5,53.4902975,10.347,2.24,1.907,1.1800000000000002,0.474714,4.57578
12435,6.0,126.0,13.512992,12.6,4.8,24.059,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.96268
12436,6.0,78.0,4.542664,13.5,4.5,27.44881366633333,11.533816666666668,2.8480000000000003,1.6866666666666663,0.8933333333333332,0.48502,1.51422
12437,6.0,128.0,16.676996,16.0,4.8,35.468537,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.28126
12438,2.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.64556,2.755,1.7420000000000002,0.91,0.5290168,0.65297
12439,8.0,90.0,7.7361595,8.181818181818182,4.363636363636363,16.368812454545456,11.322854545454543,2.7270000000000003,1.554545454545455,0.7363636363636363,0.53838,0.57888
12440,5.5,36.0,7.441332000000001,18.0,4.4,37.346215,10.909175,2.545,1.765,0.945,0.479405,2.04102
12441,7.5,38.0,4.542664,12.666666666666664,5.333333333333333,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,1.15,0.4895066666666667,0.99413
12442,2.5,38.0,1.7428315,4.8,3.2,8.808713333333333,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.13266
12443,6.0,144.0,9.773996,14.8,4.8,31.204917046,11.14965,2.7060000000000004,1.6780000000000002,0.8874449999999999,0.483071455,1.79976
12444,5.5,58.0,1.8,19.33333333333333,4.333333333333333,39.987666666666655,9.8771,2.33,1.88,1.1366666666666667,0.4878333333333333,0.66668
12445,6.0,126.0,13.925328000000002,12.5,4.333333333333333,24.757818791666665,11.340425,2.78,1.72375,0.945,0.48827,1.07443
12446,2.0,130.0,13.551332,24.5,5.5,53.4902975,11.2603,2.295,1.825,0.9925,0.44942,3.05125
